username,date_of_election,isSuccessful,votes,edit_count,year_joined
Aido2002,2006-06-02 20:47:00,0,0,1973,2005
AKGhetto,2006-03-04 08:49:00,0,0,9579,2004
Alan Liefting,2006-06-20 02:41:00,0,0,134249,2004
Aleenf1,2006-04-22 11:43:00,0,0,48476,2006
Alex Bakharev,2006-01-04 15:42:00,0,0,46432,2005
Alfakim,2006-07-02 16:47:00,0,0,5185,2005
Alphax,2006-03-08 06:07:00,0,0,6681,2004
Ambuj.Saxena,2006-07-27 05:48:00,0,0,9785,2006
Amgine,2006-05-02 04:20:00,0,0,1598,2004
AMK152,2015-11-30 20:51:09.819787,0,0,25078,2005
Amynewyork4248,2006-06-05 20:10:00,0,0,223,2006
Andreasegde,2006-09-01 23:43:00,0,0,51262,2006
Andy5190,2015-11-30 20:51:09.820607,0,0,357,2006
Andypandy.UK,2006-07-15 09:31:00,0,0,8974,2006
Anglius,2006-01-11 02:04:00,0,0,1856,2005
Anthony Appleyard,2006-12-19 12:03:00,0,0,137196,2004
AntoineJ,2006-12-24 21:32:00,0,0,27,2006
AresAndEnyo,2006-12-21 20:56:00,0,0,390,2006
asams10,2006-12-08 06:01:00,0,0,7697,2005
Astanhope,2006-01-26 00:15:00,0,0,5369,2005
Axiomm,2006-05-26 14:45:00,0,0,173,2006
B&W Anime Fan,2006-09-25 22:36:00,0,0,693,2006
Bart133,2006-12-01 15:35:00,0,0,19731,2004
Berig,2006-12-19 15:12:00,0,0,20667,2006
Bigtop,2006-07-07 02:37:00,0,0,0,2010
Bigtop,2006-08-21 19:35:00,0,0,120786,2006
Biruitorul,2006-11-27 19:22:00,0,0,66417,2005
Bling-chav,2006-02-02 16:00:00,0,0,38,2006
Bobabobabo,2006-10-28 19:56:00,0,0,1707,2006
Bormalagurski,2006-03-26 08:01:00,0,0,2021,2005
Bornhj,2006-08-09 14:48:00,0,0,4106,2005
Bottesini,2015-11-30 20:51:09.857561,0,0,4009,2006
Bpazolli,2006-08-12 09:00:00,0,0,69,2006
BradBeattie,2006-10-18 19:26:00,0,0,6888,2005
Brainhell,2006-02-07 12:23:00,0,0,811,2005
Brossow,2006-02-24 17:06:00,0,0,11925,2005
Brusselsshrek,2006-01-16 06:20:00,0,0,1213,2005
Bugs5382,2006-01-17 06:57:00,0,0,3713,2005
Caldorwards4,2015-11-30 20:51:09.863532,0,0,45326,2005
Cameron Nedland,2006-08-03 03:03:00,0,0,2400,2005
"Can't sleep, clown will eat me",2006-01-16 21:42:00,0,0,101994,2005
Carnildo,2006-03-20 21:36:00,0,0,21312,2004
Catamorphism,2006-07-18 15:33:00,0,0,5215,2005
Chacor,2006-09-18 11:31:00,0,0,13600,2006
Chad1m,2006-07-24 04:08:00,0,0,3914,2005
Chaz365,2006-03-13 04:38:00,0,0,15,2006
Chazz88,2006-01-15 20:19:00,0,0,1687,2005
Chochopk,2006-10-01 17:31:00,0,0,24481,2005
Cholmes75,2006-07-01 23:34:00,0,0,18420,2005
Chrislk02,2006-11-28 23:52:00,0,0,29767,2006
Christopherlin,2006-02-27 06:16:00,0,0,6974,2004
CJ King,2006-12-22 00:28:00,0,0,5716,2006
Cjmarsicano,2006-01-05 18:11:00,0,0,6189,2005
Computerjoe,2006-03-09 22:54:00,0,0,13763,2004
ContagiousTruth,2006-03-08 13:24:00,0,0,1287,2005
Cooksey,2006-02-22 04:14:00,0,0,8,2013
Cool3,2006-05-25 20:58:00,0,0,7243,2005
CorbinSimpson,2006-05-17 05:44:00,0,0,1797,2005
Cowman109,2006-05-18 02:10:00,0,0,6540,2005
Crawfordknights,2006-12-09 03:27:00,0,0,80,2006
Crisspy,2006-07-21 16:51:00,0,0,768,2006
CrnaGora,2015-11-30 20:51:09.908451,0,0,8770,2005
Crotalus horridus,2006-01-10 22:48:00,0,0,7848,2005
Crystallina,2006-08-17 18:59:00,0,0,52432,2005
CTSWyneken,2006-04-17 21:59:00,0,0,8967,2003
CyberSkull,2006-10-12 09:12:00,0,0,54604,2004
Cynical,2006-10-12 12:36:00,0,0,7353,2004
D-Day,2006-02-14 02:02:00,0,0,21167,2005
Daniel 123,2006-07-19 22:59:00,0,0,1056,2006
Daniel Olsen,2006-09-01 00:00:00,0,0,6244,2006
Dar-Ape,2006-12-18 01:41:00,0,0,6102,2005
DarknessLord,2006-11-06 20:03:00,0,0,5576,2006
DarthVader,2006-10-06 13:17:00,0,0,3378,2005
Daveswagon,2006-08-06 05:33:00,0,0,7244,2005
DavidJJJ,2006-11-10 00:23:00,0,0,1602,2006
dbertman,2006-06-27 23:51:00,0,0,1055,2006
DChiuch,2006-03-11 02:17:00,0,0,852,2006
Deeptrivia,2006-03-23 14:25:00,0,0,13403,2005
DeltaSlaya,2006-08-11 06:41:00,0,0,36,2006
Deon555,2006-07-16 03:56:00,0,0,8,2009
Dewet,2006-05-17 13:56:00,0,0,3492,2004
Digitalme,2006-05-30 01:07:00,0,0,7194,2005
DINOMAN,2006-12-12 17:18:00,0,0,999,2005
Djr xi,2006-02-16 00:45:00,0,0,8975,2005
DLJessup,2006-06-14 21:02:00,0,0,13941,2004
Dmlandfair,2006-01-22 13:10:00,0,0,1365,2005
Doktorbuk,2006-06-18 18:00:00,0,0,15287,2005
downtowndontay,2006-08-28 03:35:00,0,0,154,2006
Drdisque,2006-01-11 04:06:00,0,0,26305,2005
DRosenbach,2006-12-25 15:45:00,0,0,12693,2005
Drumguy8800,2006-02-21 07:20:00,0,0,12910,2005
DuctoMan16,2006-03-03 19:32:00,0,0,332,2006
Dueyfinster,2006-01-13 21:14:00,0,0,254,2005
Ec5618,2006-01-30 19:36:00,0,0,6905,2003
Electricbassguy,2006-10-15 20:14:00,0,0,1010,2006
Elonka,2006-10-17 20:47:00,0,0,69826,2005
Eluchil404,2006-07-20 19:39:00,0,0,11662,2006
Emt147,2006-02-27 08:12:00,0,0,7758,2005
Encyclopedist,2006-03-12 23:58:00,0,0,9098,2005
Eternal Equinox,2006-05-29 00:09:00,0,0,4840,2006
Evadb,2006-06-06 09:40:00,0,0,6384,2006
Everyking,2006-09-10 04:19:00,0,0,146543,2004
EvocativeIntrigue,2006-08-02 12:25:00,0,0,3512,2006
Exir Kamalabadi,2006-10-22 00:59:00,0,0,1918,2005
exvicious,2006-11-20 17:19:00,0,0,3979,2006
Femto,2006-02-01 02:42:00,0,0,13836,2004
Fetofs,2006-06-23 01:43:00,0,0,2875,2005
Folajimi,2006-04-05 03:09:00,0,0,10749,2005
Foxearth,2015-11-30 20:51:09.982034,0,0,1131,2005
FrankWilliams,2006-10-12 14:50:00,0,0,3077,2005
Fritz Saalfeld,2006-06-06 17:13:00,0,0,20581,2005
FT2,2006-06-17 06:51:00,0,0,51455,2004
Fu kinell,2006-11-21 21:50:00,0,0,10,2006
Funnybunny,2006-05-19 01:46:00,0,0,2471,2006
Ganfon,2006-08-30 01:49:00,0,0,1984,2006
GangstaEB,2006-07-31 23:52:00,0,0,2424,2006
Gary Kirk,2006-10-06 13:52:00,0,0,3060,2005
Gene Poole,2006-01-31 06:14:00,0,0,7821,2003
General Eisenhower,2006-04-16 01:24:00,0,0,2346,2006
Genisock2,2015-11-30 20:51:09.993973,0,0,7165,2006
Geo.plrd,2006-05-24 20:45:00,0,0,2117,2006
Georgewilliamherbert,2006-11-03 00:38:00,0,0,16245,2005
Getcrunk,2006-05-07 19:39:00,0,0,6946,2005
GHe,2006-07-31 23:43:00,0,0,7557,2006
griffjam,2015-11-30 20:51:10.006115,0,0,71,2006
grika,2006-12-15 04:22:00,0,0,5440,2005
Haham hanuka,2005-03-07 12:40:00,0,0,7394,2004
Hamedog,2006-10-23 10:08:00,0,0,6208,2005
Heligoland,2006-12-01 17:17:00,0,0,5,2007
Hello32020,2006-09-02 15:34:00,0,0,11144,2006
Helohe,2006-02-22 23:51:00,0,0,1522,2004
Hex,2006-10-13 14:37:00,0,0,0,2013
Hexagon1,2006-07-02 08:50:00,0,0,1,2009
Hezzy,2006-08-11 23:35:00,0,0,918,2006
HighInBC,2006-05-27 19:33:00,0,0,32810,2007
HighwayCello,2006-05-07 22:50:00,0,0,12719,2006
Hmrox,2006-09-27 20:33:00,0,0,9807,2006
HolyRomanEmperor,2005-12-20 16:40:00,0,0,44,2006
Hurricanehink,2015-11-30 20:51:10.026213,0,0,49401,2005
I-2-d2,2006-06-28 08:19:00,0,0,241,2005
Ian13,2006-01-11 23:20:00,0,0,6878,2005
Iced Kola,2006-12-18 23:47:00,0,0,3811,2006
Icelandic Hurricane,2006-08-11 19:11:00,0,0,10918,2006
Idleguy,2006-02-28 15:03:00,0,0,9928,2004
Ikiroid,2015-11-30 20:51:10.031175,0,0,6781,2005
ILovePlankton,2006-05-31 02:13:00,0,0,5077,2006
imdanumber1,2006-08-15 19:13:00,0,0,3357,2006
Infinity0,2006-02-28 22:39:00,0,0,7944,2005
Information Center,2015-11-30 20:51:10.038691,0,0,1459,2006
Jake0geek,2006-06-16 18:14:00,0,0,242,2005
JakeDHS07,2006-07-18 18:39:00,0,0,2016,2006
Jamyskis,2006-01-24 02:58:00,0,0,2280,2005
Jasenlee,2006-01-04 07:03:00,0,0,2897,2004
Jason Potter,2006-07-26 22:57:00,0,0,1561,2003
Jayanthv86,2006-01-21 06:19:00,0,0,534,2005
Jc37,2006-09-27 19:18:00,0,0,41462,2006
JD UK,2006-07-18 11:21:00,0,0,1,2006
Jersey Devil,2006-07-21 09:54:00,0,0,10790,2005
Jflash,2006-06-07 15:39:00,0,0,49,2005
Jimwitz,2006-10-16 21:00:00,0,0,168,2006
Joan53,2006-05-01 03:41:00,0,0,42,2005
joeferret,2006-09-17 10:14:00,0,0,27,2006
John Anderson,2006-10-10 21:42:00,0,0,3313,2005
jstupple7,2006-11-25 00:31:00,0,0,235,2006
Jtkiefer,2006-08-11 09:01:00,0,0,9299,2005
Juro,2006-01-06 12:31:00,0,0,9151,2003
JustPhil,2006-06-18 15:26:00,0,0,11824,2004
Kafziel,2006-06-09 00:58:00,0,0,24915,2005
Karmafist,2015-11-30 20:51:10.067296,0,0,13920,2004
katieh5584,2006-10-13 11:18:00,0,0,50029,2005
Keldan,2006-01-27 00:55:00,0,0,266,2004
Kevin Baas,2006-05-21 19:00:00,0,0,12383,2003
Kf4bdy,2006-10-20 03:36:00,0,0,8828,2005
Khoikhoi,2006-03-26 00:31:00,0,0,71605,2005
Khukri,2006-11-29 21:39:00,0,0,13197,2005
KI,2006-02-20 01:11:00,0,0,3497,2005
King Toadsworth,2006-12-05 01:06:00,0,0,951,2006
Kizzle,2006-12-13 23:55:00,0,0,5435,2004
Kku,2006-02-02 19:47:00,0,0,10036,2002
klingoncowboy4,2006-08-31 03:47:00,0,0,3070,2005
Kseferovic,2006-12-28 21:42:00,0,0,3037,2006
Lambertman,2006-07-20 02:26:00,0,0,3471,2004
larsinio,2006-03-12 19:32:00,0,0,6146,2005
lavakille,2006-06-02 06:04:00,0,0,21,2006
Lcarsdata,2006-04-29 19:56:00,0,0,2956,2005
Leotolstoy,2006-11-07 00:21:00,0,0,728,2006
Ligulem,2006-03-12 15:21:00,0,0,28245,2005
Liyster,2006-10-11 19:10:00,0,0,510,2005
Locke Cole,2005-12-30 00:17:00,0,0,11540,2005
LtPowers,2006-08-12 17:24:00,0,0,29488,2006
Luckyluke,2006-01-06 13:20:00,0,0,5754,2004
Lulu of the Lotus-Eaters,2006-01-17 04:02:00,0,0,21773,2004
M1ss1ontomars2k4,2006-05-16 02:39:00,0,0,7619,2004
M Johnson,2006-02-25 10:09:00,0,0,1362,2005
Mac Davis,2006-09-18 16:24:00,0,0,8050,2004
Malber,2006-10-06 21:57:00,0,0,6520,2005
Maltesedog,2006-07-30 19:57:00,0,0,2136,2005
Markovich292,2006-09-08 15:29:00,0,0,946,2006
Martial Law,2015-11-30 20:51:10.108428,0,0,8423,2005
Martinp23,2006-08-13 20:58:00,0,0,13209,2006
Master of Puppets,2006-04-26 16:41:00,0,0,27439,2005
MatthewUND,2006-01-31 22:25:00,0,0,18647,2005
Maxamegalon2000,2015-11-30 20:51:10.120777,0,0,9883,2005
Mb1000,2006-01-29 08:53:00,0,0,2719,2005
Mboverload,2006-07-05 01:23:00,0,0,39894,2004
mcepitome,2006-10-22 00:51:00,0,0,386,2006
Mdcollins1984,2006-08-03 20:21:00,0,0,2,2009
Me and my robot,2006-11-25 02:51:00,0,0,142,2006
Memmke,2006-12-01 10:04:00,0,0,221,2006
MER-C,2006-10-19 11:19:00,0,0,186392,2006
Messedrocker,2015-11-30 20:51:10.135142,0,0,0,2009
Mets501,2006-04-26 03:19:00,0,0,24251,2006
MichaelBillington,2006-11-02 09:40:00,0,0,18119,2006
Micoolio101,2006-07-13 11:52:00,0,0,1357,2006
Mike1,2006-10-07 03:21:00,0,0,3166,2005
MilkMiruku,2006-04-23 05:34:00,0,0,2511,2004
Minan,2006-02-28 17:20:00,0,0,109,2005
Mipadi,2006-07-06 10:13:00,0,0,7764,2005
MJCdetroit,2006-05-29 15:05:00,0,0,19299,2005
mlc409,2006-12-02 21:22:00,0,0,62,2006
Moe Epsilon,2006-03-26 00:04:00,0,0,115256,2005
Morphh,2006-09-01 20:15:00,0,0,18141,2005
MoRsE,2006-09-23 22:57:00,0,0,13336,2005
Movementarian,2006-11-21 14:20:00,0,0,2970,2005
Mr. Lefty,2006-06-27 16:51:00,0,0,10541,2006
Mrbowtie,2006-02-05 18:22:00,0,0,291,2005
Naan Kadavul,2006-05-10 15:21:00,0,0,122,2006
Naconkantari,2006-01-14 21:12:00,0,0,0,2008
NickCatal,2006-01-04 02:49:00,0,0,1491,2004
NightDragon,2006-03-02 04:38:00,0,0,257,2004
No1lakersfan,2006-12-20 22:01:00,0,0,13619,2006
Nookdog,2006-07-14 22:35:00,0,0,112,2006
Ohnoitsjamie,2006-01-21 02:07:00,0,0,153813,2005
Ombudsman,2006-10-27 03:46:00,0,0,7216,2005
Osbus,2006-05-29 17:11:00,0,0,1830,2006
Oscarthecat,2006-03-17 00:32:00,0,0,18986,2005
P.B. Pilhet,2006-10-10 00:47:00,0,0,5019,2006
Patchouli,2006-08-19 09:39:00,0,0,7395,2006
PaulWicks,2006-09-15 00:42:00,0,0,1968,2005
Pegasus1138,2006-03-18 01:57:00,0,0,4204,2006
Peteg913,2015-11-30 20:51:10.171000,0,0,623,2006
Piemanmoo,2006-05-23 06:18:00,0,0,1,2012
Pikminlover,2006-12-08 01:48:00,0,0,754,2006
Platypus222,2006-12-19 03:26:00,0,0,3947,2005
Pmanderson,2006-08-12 00:47:00,0,0,62448,2004
Poetlister,2006-06-24 19:11:00,0,0,0,2009
POLLUX,2006-07-13 15:37:00,0,0,228,2006
Popcorn2008,2006-07-31 23:20:00,0,0,184,2006
Post Falls Man,2015-11-30 20:51:10.179608,0,0,212,2006
Preslethe,2006-07-09 05:23:00,0,0,5359,2005
Proto,2006-01-25 18:03:00,0,0,87,2007
Punk Boi 8,2006-11-04 10:40:00,0,0,1154,2006
Qrc2006,2015-11-30 20:51:10.186050,0,0,7759,2006
R.D.H. (Ghost In The Machine),2006-01-30 04:04:00,0,0,5414,2005
RAbbott,2006-05-15 23:11:00,0,0,11,2006
Rama's Arrow,2006-05-13 10:42:00,0,0,22597,2005
Ramsquire,2006-08-16 22:30:00,0,0,4182,2004
Randall Brackett,2006-07-08 23:14:00,0,0,15495,2005
Rat235478683,2006-11-30 22:26:00,0,0,548,2006
Remember,2006-11-01 14:33:00,0,0,17895,2004
Rewired,2006-10-29 17:58:00,0,0,12,2006
RGTraynor,2006-04-12 17:03:00,0,0,0,2011
Rhythmnation2004,2006-09-17 20:56:00,0,0,2099,2005
Ricardo Lagos,2006-03-11 22:25:00,0,0,69,2006
Rmky87,2006-12-16 03:33:00,0,0,16214,2005
Rmrfstar,2015-11-30 20:51:10.197982,0,0,1,2012
Robchurch,2005-12-28 14:07:00,0,0,6201,2005
Robert McClenon,2015-11-30 20:51:10.208969,0,0,17149,2005
Robert Moore,2006-04-18 20:23:00,0,0,43900,2005
Rock's rock,2006-06-22 23:34:00,0,0,3,2006
Rogerthat,2006-02-17 04:29:00,0,0,10126,2005
Rory096,2006-04-22 19:08:00,0,0,27243,2006
Ryulong,2006-08-03 20:35:00,0,0,218132,2006
Saint-Paddy,2006-02-18 16:57:00,0,0,1803,2003
Salman01,2006-07-05 02:26:00,0,0,1578,2006
SaltyWater,2006-04-18 23:08:00,0,0,1556,2005
Sam Spade,2006-02-14 22:09:00,0,0,33916,2003
Samuelsen,2006-01-21 17:37:00,0,0,2923,2002
SaxTeacher,2006-08-31 18:12:00,0,0,2770,2005
SB Johnny,2006-11-04 20:25:00,0,0,5977,2005
Sceptre,2006-09-18 17:36:00,0,0,69385,2005
Schzmo,2006-03-18 14:21:00,0,0,5479,2005
Sean gorter,2006-06-14 10:40:00,0,0,1742,2006
Selmo,2006-09-17 11:03:00,0,0,4698,2005
Seraphimblade,2006-12-23 06:17:00,0,0,24977,2005
Shmirlywhirl,2006-12-15 22:54:00,0,0,25,2006
ShootJar,2006-05-22 00:00:00,0,0,52,2006
Simetrical,2006-06-28 00:03:00,0,0,8692,2004
Simpsons contributor,2006-08-03 18:22:00,0,0,2850,2005
Siva1979,2006-04-11 15:43:00,0,0,36263,2006
SkerHawx,2006-10-06 13:51:00,0,0,4338,2005
Slashme,2006-01-03 10:14:00,0,0,17631,2005
Slicky,2006-04-01 14:57:00,0,0,946,2004
Slyder Pilot,2006-06-11 21:21:00,0,0,505,2006
Smitty494,2006-12-13 15:11:00,0,0,85,2006
Smurrayinchester,2006-01-16 17:26:00,0,0,10862,2005
SoM,2006-02-19 14:29:00,0,0,11317,2004
Son of a Peach,2006-08-10 15:45:00,0,0,557,2006
Spawn Man,2006-11-09 10:03:00,0,0,13134,2005
Splinter,2006-08-22 03:00:00,0,0,76,2009
Srikeit,2006-05-04 19:17:00,0,0,12174,2006
ST47,2006-09-05 20:59:00,0,0,51231,2006
Stephen B Streater,2006-08-19 00:44:00,0,0,7302,2006
Stevage,2006-03-31 04:40:00,0,0,11250,2005
SteveBaker,2006-11-13 17:48:00,0,0,29800,2005
Steveo2,2006-03-07 12:13:00,0,0,2031,2005
Stevietheman,2006-08-17 17:02:00,0,0,94056,2004
Stlet.Rozinsky,2006-08-24 00:25:00,0,0,8,2006
Striver,2006-09-07 16:33:00,0,0,39311,2005
Sugarpine,2006-09-20 23:58:00,0,0,467,2006
Sukh,2006-05-10 12:53:00,0,0,6020,2004
SupaStarGirl,2006-10-29 19:25:00,0,0,1143,2006
SVera1NY,2006-01-13 23:54:00,0,0,415,2005
Swatjester,2006-04-21 06:48:00,0,0,19607,2006
SynergeticMaggot,2006-07-30 20:23:00,0,0,1,2008
Tarret,2006-08-07 22:44:00,0,0,4773,2005
Tawker,2006-03-04 00:05:00,0,0,18451,2005
TawkerbotTorA,2006-10-05 00:08:00,0,0,0,2006
Tdxiang,2006-02-28 10:21:00,0,0,2471,2005
Teh tennisman,2006-10-14 17:15:00,0,0,3833,2006
Terence Ong,2006-03-15 11:45:00,0,0,0,2008
The Bread,2006-11-07 04:48:00,0,0,3815,2006
The Fish,2006-02-05 18:46:00,0,0,1279,2005
The Halo,2006-09-15 15:53:00,0,0,4344,2005
The Haunted Angel,2006-11-26 18:05:00,0,0,17823,2006
The Hybrid,2006-12-13 00:15:00,0,0,13630,2006
The Thadman,2006-06-23 16:17:00,0,0,3081,2005
The Transhumanist,2006-11-30 07:18:00,0,0,93327,2006
the truth from texas,2006-12-24 22:44:00,0,0,32,2006
The Uber Ninja,2006-12-27 16:03:00,0,0,44,2006
The Wookieepedian,2006-01-06 17:47:00,0,0,13802,2005
TheM62Manchester,2006-08-06 18:06:00,0,0,1296,2006
Tmalmjursson,2006-02-12 17:51:00,0,0,2,2008
Tmorton166,2006-08-23 13:47:00,0,0,0,2010
TodorBozhinov,2006-06-04 16:47:00,0,0,27354,2005
Tom walker,2006-07-22 08:16:00,0,0,1952,2005
TonyTheTiger,2006-12-12 02:22:00,0,0,350636,2006
Topaz,2006-11-05 20:48:00,0,0,1176,2004
Trampikey,2006-06-29 23:43:00,0,0,24636,2005
TruthbringerToronto,2006-08-19 01:20:00,0,0,6566,2006
Trysha,2006-01-07 03:30:00,0,0,3750,2004
Tuspm,2006-06-23 10:13:00,0,0,3754,2006
Tv316,2006-03-25 07:19:00,0,0,4060,2005
Tvaughn05,2006-02-14 07:57:00,0,0,1532,2005
Tyrenius,2006-03-31 04:39:00,0,0,37863,2005
Tzaquiel,2006-12-15 16:31:00,0,0,676,2002
Underneath-it-All,2006-06-07 20:43:00,0,0,18820,2005
Unixer,2006-05-10 15:13:00,0,0,1967,2005
Urthogie,2006-01-22 22:53:00,0,0,15173,2004
Veracious Rey,2006-12-31 05:33:00,0,0,2730,2005
Viridae,2015-11-30 20:51:10.331508,0,0,13774,2006
WCityMike,2006-05-28 03:05:00,0,0,5460,2004
Weirdy,2015-11-30 20:51:10.334289,0,0,3549,2005
Werdna,2015-11-30 20:51:10.334599,0,0,6635,2005
Werdna648,2006-04-27 11:10:00,0,0,10,2008
WikiCats,2006-10-14 10:55:00,0,0,4840,2005
WikiMan53,2006-12-21 00:37:00,0,0,1868,2006
Wikipeedio,2006-03-20 21:14:00,0,0,687,2006
Wikiwoohoo,2006-12-02 23:29:00,0,0,0,2010
WillC,2006-05-22 22:36:00,0,0,12252,2005
Williamborg,2006-07-22 18:43:00,0,0,13895,2005
Winhunter,2006-06-19 20:23:00,0,0,14014,2005
Xchrisblackx,2006-02-09 13:21:00,0,0,1376,2005
Xerocs,2006-01-06 19:36:00,0,0,380,2006
xiner,2006-12-11 20:43:00,0,0,12583,2006
Yeltensic42.618,2006-02-03 21:59:00,0,0,0,2006
Ynhockey,2006-05-31 03:18:00,0,0,58262,2004
Zack3rdbb,2006-12-21 03:57:00,0,0,337,2006
Zanaq,2006-03-23 12:56:00,0,0,1336,2004
Zappa.jake,2006-05-25 04:37:00,0,0,0,2006
Zapptastic,2006-09-05 02:44:00,0,0,5519,2006
zhudyzhu,2006-06-13 06:23:00,0,0,800,2005
Zpb52,2015-11-30 20:51:10.359029,0,0,12036,2005
Zsinj,2006-02-24 06:16:00,0,0,10719,2006
Zzuuzz,2006-09-10 10:44:00,0,0,91583,2005
23skidoo,2005-09-30 21:05:00,1,0,37510,2003
A Man In Black,2005-09-24 09:44:00,1,0,38430,2005
ABCD,2005-03-25 05:18:00,1,0,11240,2004
Acetic Acid,2005-10-23 23:40:00,1,0,3522,2005
Adashiel,2005-12-10 05:44:00,1,0,17300,2005
Alai,2005-10-29 23:54:00,1,0,58547,2004
Alhutch,2005-12-08 10:06:00,1,0,7218,2005
AlistairMcMillan,2005-08-05 15:12:00,1,0,30172,2004
Alkivar,2005-10-31 23:07:00,1,0,14523,2004
Allen3,2015-11-30 20:51:10.379936,1,0,58762,2005
Alteripse,2015-11-30 20:51:10.380405,1,0,8276,2004
Ancheta Wis,2005-12-23 16:22:00,1,0,23584,2004
Andrew Norman,2005-11-30 15:23:00,1,0,4289,2004
Android79,2005-09-05 12:45:00,1,0,10494,2004
Angr,2005-09-03 14:41:00,1,0,88285,2003
Antandrus,2005-04-01 03:58:00,1,0,102546,2004
Arcadian,2015-11-30 20:51:10.386293,1,0,163045,2004
Asbestos,2015-11-30 20:51:10.386914,1,0,5333,2004
Ausir,2015-11-30 20:51:10.387628,1,0,8010,2004
Awolf002,2005-12-02 05:14:00,1,0,6763,2004
BanyanTree,2005-03-27 17:00:00,1,0,27202,2004
BaronLarf,2005-08-03 23:37:00,1,0,18414,2004
BD2412,2005-11-30 00:39:00,1,0,711075,2005
Beland,2015-11-30 20:51:10.397023,1,0,57107,2004
Bhadani,2015-11-30 20:51:10.398369,1,0,203437,2005
BillyH,2005-10-03 23:34:00,1,0,5204,2004
Bishonen,2015-11-30 20:51:10.401807,1,0,40119,2004
Bluemoose,2015-11-30 20:51:10.401829,1,0,29151,2005
Bmicomp,2015-11-30 20:51:10.402381,1,0,7163,2005
Bogdangiusca,2005-12-10 08:42:00,1,0,39569,2003
BorgHunter,2005-12-13 05:16:00,1,0,6496,2005
BorgQueen,2005-12-21 04:48:00,1,0,75219,2005
Bovlb,2005-09-18 22:43:00,1,0,5602,2004
Bratsche,2005-06-23 12:33:00,1,0,5476,2003
Brendanconway,2005-12-05 19:26:00,1,0,5682,2005
Brian0918,2005-02-26 23:55:00,1,0,41736,2004
Brian Kendig,2005-10-01 03:52:00,1,0,6173,2004
Briangotts,2005-08-06 20:57:00,1,0,14431,2005
Brighterorange,2005-10-07 22:57:00,1,0,12946,2005
BrokenSegue,2015-11-30 20:51:10.415483,1,0,12306,2004
Brookie,2005-09-18 13:29:00,1,0,36000,2005
Bumm13,2005-03-18 15:16:00,1,0,32040,2004
Bunchofgrapes,2005-11-25 22:19:00,1,0,13798,2005
Burgundavia,2015-11-30 20:51:10.420065,1,0,8693,2004
Cacycle,2015-11-30 20:51:10.420759,1,0,21799,2004
CambridgeBayWeather,2005-10-16 11:10:00,1,0,183763,2005
Canderson7,2005-07-23 19:54:00,1,0,11184,2005
Capitalistroadster,2005-11-04 10:15:00,1,0,41426,2004
Carbonite,2015-11-30 20:51:10.426438,1,0,4550,2005
Carnildo,2005-08-13 01:34:00,1,0,21312,2004
Cburnett,2015-11-30 20:51:10.428407,1,0,30049,2004
Cdc,2005-03-02 02:22:00,1,0,8594,2004
Celestianpower,2005-10-08 21:33:00,1,0,9360,2005
CesarB,2015-11-30 20:51:10.432149,1,0,14207,2003
Clarkk,2005-05-10 13:49:00,1,0,9208,2003
Cleared as filed,2005-11-11 20:58:00,1,0,8769,2005
CLW,2005-12-07 19:14:00,1,0,23462,2005
Cnwb,2005-11-27 07:55:00,1,0,7523,2004
Commander Keane,2005-10-29 14:15:00,1,0,27391,2005
Craigy144,2015-11-30 20:51:10.438671,1,0,31329,2004
Croat Canuck,2005-12-15 04:09:00,1,0,11067,2005
Cryptic,2005-11-04 13:35:00,1,0,26659,2005
Curps,2005-01-18 05:28:00,1,0,52628,2004
Cyberjunkie,2005-10-10 08:18:00,1,0,0,2007
Dan100,2005-07-31 17:33:00,1,0,12331,2004
DanielCD,2005-08-24 22:11:00,1,0,31508,2004
Darwinek,2005-08-07 01:10:00,1,0,135029,2004
dave souza,2005-09-05 23:02:00,1,0,39061,2004
David Levy,2005-12-21 02:45:00,1,0,39623,2005
Dbenbenn,2015-11-30 20:51:10.449038,1,0,19190,2004
Dbiv,2015-11-30 20:51:10.449893,1,0,10,2006
Deathphoenix,2005-12-16 13:23:00,1,0,15509,2004
Deltabeignet,2005-12-14 19:07:00,1,0,11777,2005
Demi,2005-11-17 15:43:00,1,0,2810,2004
Denelson83,2005-10-07 18:28:00,1,0,21599,2003
DESiegel,2005-09-21 18:14:00,1,0,33106,2005
Dmcdevit,2005-07-17 13:52:00,1,0,0,2009
Doc glasgow,2005-09-14 20:43:00,1,0,26084,2005
DragonflySixtyseven,2005-10-02 16:21:00,1,0,52307,2004
Dragons flight,2005-08-13 05:09:00,1,0,24031,2003
DrBob,2005-10-31 05:05:00,1,0,3376,2001
Drini,2005-09-07 06:13:00,1,0,3,2010
Durin,2005-09-26 22:17:00,1,0,25247,2005
Dvyost,2005-10-22 08:30:00,1,0,5292,2005
Edcolins,2005-10-20 19:19:00,1,0,43381,2004
Edward,2015-11-30 20:51:10.469011,1,0,80918,2004
EdwinHJ,2005-12-15 00:54:00,1,0,4958,2003
Egil,2005-10-28 08:29:00,1,0,20145,2003
El C,2005-04-24 18:25:00,1,0,69198,2004
Ellsworth,2005-04-11 22:58:00,1,0,8488,2004
Enochlau,2005-11-25 10:41:00,1,0,18866,2004
Essjay,2005-07-13 13:04:00,1,0,21413,2005
